time,regime,temperature_C,wind_speed_ms,illuminance_lux,precipitation_mm,elec_vmin,elec_vmax,elec_vavg,elec_line_loading_max,elec_line_loading_top1,elec_line_loading_top2,elec_line_loading_top3,elec_vmax_nonslack,elec_line_i_ka_max,elec_p_loss_mw,elec_soc_1,elec_soc_2,elec_soc_3,elec_soc_4,elec_soc_5,elec_any_violate,elec_violate_v,elec_violate_line,yhat_ess1_up,yhat_ess1_down,yhat_ess2_up,yhat_ess2_down,yhat_ess3_up,yhat_ess3_down,yhat_ess4_up,yhat_ess4_down,yhat_ess5_up,yhat_ess5_down,yhat_sop1_fwd,yhat_sop1_rev,yhat_sop2_fwd,yhat_sop2_rev,yhat_pv1,yhat_pv2,yhat_pv3,yhat_pv4,yhat_pv5,yhat_pv6,yhat_wt1,yhat_wt2,yhat_wt3,yhat_wt4,yhat_wt5,yhat_wt6
2024-07-30 08:00:00+08:00,heatwave,32.6,4.42,8949.906131,0,0.992415008,1.039467257,1.00475614,79.70518352,79.70518352,78.78851157,77.97944031,1.039467257,0.19129244,0.464753294,50,50,50,50,50,FALSE,FALSE,FALSE,0,0,0,0,0,0,0,0,0,0,0.625,0,0,0.375,0,0,0,0,0,0,0,0,0,0,0,0
2024-07-30 09:00:00+08:00,heatwave,32.39,0.73,13608.06955,0,0.995799429,1.067418723,1.015850983,95.29872571,95.29872571,94.30901422,93.4039737,1.067418723,0.228716942,0.651481057,50,50,50,50,50,TRUE,TRUE,FALSE,1,1,1,1,1,1,1,1,1,1,1,0.875,1,1,1,1,1,1,1,0.5,1,1,1,1,1,1
2024-07-30 10:00:00+08:00,heatwave,32.32,4.77,16710.53334,0,0.99799157,1.086644055,1.023447764,106.5980052,106.5980052,105.5787496,104.6397894,1.086644055,0.255835213,0.815648892,50,50,50,50,50,TRUE,TRUE,TRUE,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2024-07-30 11:00:00+08:00,heatwave,35.74,5.11,19045.29752,0,0.997993862,1.092803937,1.025133135,111.7797347,111.7797347,110.7217704,109.7487835,1.092803937,0.268271363,0.897005773,50,50,50,50,50,TRUE,TRUE,TRUE,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2024-07-30 12:00:00+08:00,heatwave,34.68,3.47,17726.69785,0,0.998772737,1.097968677,1.027361256,114.4953869,114.4953869,113.441785,112.4590812,1.097968677,0.274788928,0.942659372,50,50,50,50,50,TRUE,TRUE,TRUE,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2024-07-30 13:00:00+08:00,heatwave,35.37,5.04,17267.4792,0,0.998128367,1.093345744,1.025423471,111.9511315,111.9511315,110.895978,109.9241503,1.093345744,0.268682716,0.899987858,50,50,50,50,50,TRUE,TRUE,TRUE,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2024-07-30 14:00:00+08:00,heatwave,36.04,4.96,16987.20785,0,0.996636738,1.081283503,1.020539566,104.9949446,104.9949446,103.9488568,102.9918259,1.081283503,0.251987867,0.7897414,50,50,50,50,50,TRUE,TRUE,TRUE,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2024-07-30 15:00:00+08:00,heatwave,35.93,4.63,12610.61689,0,0.994532128,1.062511961,1.013158197,93.98343673,93.98343673,92.97208907,92.05720469,1.062511961,0.225560248,0.634135528,50,50,50,50,50,TRUE,TRUE,FALSE,1,1,1,1,1,1,1,1,1,1,1,0.375,1,1,1,1,1,1,1,0.625,1,1,1,1,1,1
2024-07-30 16:00:00+08:00,heatwave,39.58,4.99,8703.607989,0,0.985257011,1.030217399,0.999575953,77.77124845,77.77124845,76.83096373,76.02030739,1.030217399,0.186650996,0.449980053,50,50,50,50,50,FALSE,FALSE,FALSE,0,0,0,0,0,0,0,0,0,0,0.25,0,0,0.375,0,0,0,0,0,0,0,0,0,0,0,0
2024-07-30 17:00:00+08:00,heatwave,40.01,2.99,4490.7471,0,0.974958435,1.006063844,0.99007665,52.52133905,52.52133905,51.63259851,50.877953,1.006063844,0.126051214,0.245467658,50,50,50,50,50,FALSE,FALSE,FALSE,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,0,0,0,0,0,0,0,0,0,0,0,0
2024-07-30 18:00:00+08:00,heatwave,40.22,2.4,2.05E-12,0,0.968170095,1,0.983853566,59.43445146,59.43445146,48.08473403,27.90779808,1,0.142642684,0.131493672,50,50,50,50,50,FALSE,FALSE,FALSE,0,0,0,0,0,0,0,0,0,0,0,0,0,0.875,0,0,0,0,0,0,0,0,0,0,0,0
2024-07-30 19:00:00+08:00,heatwave,40.22,5.03,0,0,0.926910674,1,0.96047952,94.78103531,94.78103531,83.31616344,57.98614486,1,0.227474485,0.265878589,50,50,50,50,50,TRUE,TRUE,FALSE,1,1,1,1,1,1,1,1,1,1,0.625,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2024-07-30 20:00:00+08:00,heatwave,39.54,7.88,0,0,0.938467116,1,0.967600746,84.77466494,84.77466494,74.38082138,51.12853565,1,0.203459196,0.218997456,50,50,50,50,50,TRUE,TRUE,FALSE,1,1,1,1,1,1,1,1,1,1,0.625,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2024-07-30 21:00:00+08:00,heatwave,39.31,6.64,0,0,0.938099018,1,0.967288048,85.39347547,85.39347547,74.91543686,51.61172491,1,0.204944341,0.221958033,50,50,50,50,50,TRUE,TRUE,FALSE,1,1,1,1,1,1,1,1,1,1,0.375,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2024-07-30 22:00:00+08:00,heatwave,39.44,4.61,0,0,0.937619127,1,0.966939522,85.98913303,85.98913303,75.43484442,52.05544431,1,0.206373919,0.224745586,50,50,50,50,50,TRUE,TRUE,FALSE,1,1,1,1,1,1,1,1,1,1,0.125,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2024-07-30 23:00:00+08:00,heatwave,39.96,5.22,0,0,0.937226111,1,0.966711107,86.2744339,86.2744339,75.69002486,52.24002479,1,0.207058641,0.225974114,50,50,50,50,50,TRUE,TRUE,FALSE,1,1,1,1,1,1,1,1,1,1,0.5,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2024-07-31 00:00:00+08:00,stormy,29.67,25,0,1.55,0.954784046,1,0.977313301,72.77594243,72.77594243,63.91222063,43.32691072,1,0.174662262,0.172478375,50,50,50,50,50,FALSE,FALSE,FALSE,0,0,0,0,0,0,0,0,0,0,0,0.875,0,0.75,0,0,0,0,0,0,0,0,0,0,0,0
2024-07-31 01:00:00+08:00,stormy,29.91,25,0,1.79,0.954603424,1,0.977203986,72.90750054,72.90750054,64.02411898,43.41220363,1,0.174978001,0.172940904,50,50,50,50,50,FALSE,FALSE,FALSE,0,0,0,0,0,0,0,0,0,0,0,1,0,0.625,0,0,0,0,0,0,0,0,0,0,0,0
2024-07-31 02:00:00+08:00,stormy,27.55,25,0,2.31,0.956376868,1,0.978277379,71.62445088,71.62445088,62.93604417,42.58231411,1,0.171898682,0.168481365,50,50,50,50,50,FALSE,FALSE,FALSE,0,0,0,0,0,0,0,0,0,0,0,0.875,0,0.625,0,0,0,0,0,0,0,0,0,0,0,0
2024-07-31 03:00:00+08:00,stormy,28.23,25,0,3.28,0.955866485,1,0.977968446,71.99170262,71.99170262,63.24673651,42.81940344,1,0.172780086,0.169746111,50,50,50,50,50,FALSE,FALSE,FALSE,0,0,0,0,0,0,0,0,0,0,0,0.875,0,0.5,0,0,0,0,0,0,0,0,0,0,0,0
2024-07-31 04:00:00+08:00,stormy,27.8,25,0,4.88,0.956189284,1,0.978163834,71.7592376,71.7592376,63.05000086,42.66928585,1,0.17222217,0.168944449,50,50,50,50,50,FALSE,FALSE,FALSE,0,0,0,0,0,0,0,0,0,0,0,1,0,0.875,0,0,0,0,0,0,0,0,0,0,0,0
2024-07-31 05:00:00+08:00,stormy,24.84,25,0,7.13,0.95828644,1,0.979433381,70.26533223,70.26533223,61.79182671,41.70829186,1,0.168636797,0.163883313,50,50,50,50,50,FALSE,FALSE,FALSE,0,0,0,0,0,0,0,0,0,0,0,1,0,0.625,0,0,0,0,0,0,0,0,0,0,0,0
2024-07-31 06:00:00+08:00,stormy,24.68,25,1113,9.86,0.953148165,1,0.975685171,74.46284368,74.46284368,65.10066456,43.73559119,1,0.178710825,0.175636089,50,50,50,50,50,FALSE,FALSE,FALSE,0,0,0,0,0,0,0,0,0,0,0,0.75,0,1,0,0,0,0,0,0,0,0,0,0,0,0
2024-07-31 07:00:00+08:00,stormy,23.83,25,868,52.06,0.952447988,1,0.975399783,74.87978146,74.87978146,65.51391569,44.15745664,1,0.179711476,0.177742568,50,50,50,50,50,FALSE,FALSE,FALSE,0,0,0,0,0,0,0.375,0,0,0,0,1,0,0.875,0,0,0,0,0,0,0,0,0,0,0,0
2024-07-31 08:00:00+08:00,stormy,23.96,25,3117,14.6,0.950537006,1,0.972947965,77.47203235,77.47203235,67.28894959,44.49734378,1,0.185932878,0.182265964,50,50,50,50,50,FALSE,FALSE,FALSE,0,0,0.25,0,0.875,0,1,0,0.125,0,0,1,0,0.875,0,0,0,0,0,0.6875,0,0,0,0,0,0
2024-07-31 09:00:00+08:00,stormy,22.99,26.24,3909,15.35,0.952856559,1,0.973893797,76.06944243,76.06944243,65.89442425,43.08402499,1,0.182566662,0.175546308,50,50,50,50,50,FALSE,FALSE,FALSE,0,0,0,0,0,0,0.25,0,0,0,0,0.875,0,0.75,0,0,0,0,0,0,0,0,0,0,0,0
2024-07-31 10:00:00+08:00,stormy,23.39,27.44,4505,14.6,0.954543725,1,0.974581619,75.04839689,75.04839689,64.87951815,42.05515867,1,0.180116153,0.170861595,50,50,50,50,50,FALSE,FALSE,FALSE,0,0,0,0,0,0,0,0,0,0,0,1,0,0.75,0,0,0,0,0,0,0,0,0,0,0,0
2024-07-31 11:00:00+08:00,stormy,23.6,29.78,4875,12.57,0.955585738,1,0.975006365,74.41743592,74.41743592,64.25246793,41.41935961,1,0.178601846,0.168053854,50,50,50,50,50,FALSE,FALSE,FALSE,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0
2024-07-31 12:00:00+08:00,stormy,27.21,31.85,5000,9.86,0.953697985,1,0.973827598,75.94124369,75.94124369,65.57794222,42.3993212,1,0.182258985,0.17342282,50,50,50,50,50,FALSE,FALSE,FALSE,0,0,0,0,0,0,0,0,0,0,0,0.75,0,0.625,0,0,0,0,0,0,0,0,0,0,0,0
2024-07-31 13:00:00+08:00,stormy,27.08,30.9,4875,7.13,0.953474204,1,0.973760462,76.05430726,76.05430726,65.70144686,42.54580685,1,0.182530337,0.174018042,50,50,50,50,50,FALSE,FALSE,FALSE,0,0,0,0,0,0,0,0,0,0,0,0.875,0,0.75,0,0,0,0,0,0,0,0,0,0,0,0
2024-07-31 14:00:00+08:00,stormy,29.96,31.3,4505,4.88,0.949610243,1,0.971649728,78.92268063,78.92268063,68.31351758,44.70453883,1,0.189414434,0.185407284,50,50,50,50,50,TRUE,TRUE,FALSE,1,1,1,0.375,1,0.25,1,0.25,1,0.75,0,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1
2024-07-31 15:00:00+08:00,stormy,28.32,32.27,1564,36.91,0.942826802,1,0.969186648,82.73180639,82.73180639,72.24308034,48.95089799,1,0.198556335,0.206622792,50,50,50,50,50,TRUE,TRUE,FALSE,1,1,1,1,1,1,1,1,1,1,0.25,1,0.875,1,1,1,1,1,1,1,1,1,1,1,1,1
2024-07-31 16:00:00+08:00,stormy,30.67,30.03,3117,2.31,0.94500271,1,0.969637511,81.85725201,81.85725201,71.17718371,47.47298912,1,0.196457405,0.199577577,50,50,50,50,50,TRUE,TRUE,FALSE,1,1,1,1,1,1,1,1,1,1,0,1,0.375,1,1,1,1,1,1,1,1,1,1,1,1,1
2024-07-31 17:00:00+08:00,stormy,31.67,28.5,2169,1.79,0.941333162,1,0.96795308,84.27915202,84.27915202,73.50823331,49.6502225,1,0.202269965,0.21171264,50,50,50,50,50,TRUE,TRUE,FALSE,1,1,1,1,1,1,1,1,1,1,0.125,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2024-07-31 18:00:00+08:00,stormy,33.51,29.38,1113,1.55,0.936527835,1,0.965646714,87.56313493,87.56313493,76.63272465,52.47379302,1,0.210151524,0.228661359,50,50,50,50,50,TRUE,TRUE,FALSE,1,1,1,1,1,1,1,1,1,1,0.25,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2024-07-31 19:00:00+08:00,stormy,33.35,28.44,0,1.45,0.933466867,1,0.964425955,89.38569659,89.38569659,78.46323849,54.34361905,1,0.214525672,0.240064585,50,50,50,50,50,TRUE,TRUE,FALSE,1,1,1,1,1,1,1,1,1,1,0.375,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2024-07-31 20:00:00+08:00,stormy,33.6,26.26,0,1.41,0.9426067,1,0.969947964,82.03093036,82.03093036,71.9326397,49.41473863,1,0.196874233,0.207882496,50,50,50,50,50,TRUE,TRUE,FALSE,1,1,1,1,1,1,1,1,1,1,0.25,1,0.625,1,1,1,1,1,1,1,1,1,1,1,1,1
2024-07-31 21:00:00+08:00,stormy,31.74,25,0,1.4,0.944196062,1,0.970908748,80.78348101,80.78348101,70.83668593,48.58549788,1,0.193880354,0.202776262,50,50,50,50,50,TRUE,TRUE,FALSE,1,1,1,1,1,1,1,1,1,1,0.375,1,0.625,1,1,1,1,1,1,1,1,1,1,1,1,1
2024-07-31 22:00:00+08:00,stormy,33.63,25,0,1.4,0.942581025,1,0.969932444,82.0511666,82.0511666,71.95045007,49.42820893,1,0.1969228,0.207966177,50,50,50,50,50,TRUE,TRUE,FALSE,1,1,1,1,1,1,1,1,1,1,0.25,1,0.875,1,1,1,1,1,1,1,1,1,1,1,1,1
2024-07-31 23:00:00+08:00,stormy,31.4,25,0,1.4,0.944486063,1,0.971084073,80.55700238,80.55700238,70.63813607,48.43519121,1,0.193336806,0.201860252,50,50,50,50,50,TRUE,TRUE,FALSE,1,1,1,1,1,1,1,1,1,1,0,1,0.25,1,1,1,1,1,1,1,1,1,1,1,1,1
2024-08-01 00:00:00+08:00,stormy,29.18,30.1,0,2.79,0.955152625,1,0.977536374,72.50809611,72.50809611,63.68463032,43.15339607,1,0.174019431,0.171540399,50,50,50,50,50,FALSE,FALSE,FALSE,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0
2024-08-01 01:00:00+08:00,stormy,29.57,30.04,0,4.15,0.954859287,1,0.977358838,72.72119783,72.72119783,63.86567873,43.29143129,1,0.174530875,0.172286259,50,50,50,50,50,FALSE,FALSE,FALSE,0,0,0,0,0,0,0,0,0,0,0,0.75,0,0.75,0,0,0,0,0,0,0,0,0,0,0,0
2024-08-01 02:00:00+08:00,stormy,29.27,30.91,0,6.06,0.955084946,1,0.977495413,72.55721647,72.55721647,63.72634489,43.18520298,1,0.17413732,0.171712041,50,50,50,50,50,FALSE,FALSE,FALSE,0,0,0,0,0,0,0,0,0,0,0,1,0,0.875,0,0,0,0,0,0,0,0,0,0,0,0
2024-08-01 03:00:00+08:00,stormy,29.51,28.75,0,8.39,0.954904426,1,0.977386157,72.68837123,72.68837123,63.83777691,43.27016041,1,0.174452091,0.17217116,50,50,50,50,50,FALSE,FALSE,FALSE,0,0,0,0,0,0,0,0,0,0,0,0.875,0,0.75,0,0,0,0,0,0,0,0,0,0,0,0
2024-08-01 04:00:00+08:00,stormy,26.09,27.46,0,10.7,0.957471032,1,0.978939728,70.84275521,70.84275521,62.27684319,42.07894741,1,0.170022613,0.165820865,50,50,50,50,50,FALSE,FALSE,FALSE,0,0,0,0,0,0,0,0,0,0,0,0.625,0,0.75,0,0,0,0,0,0,0,0,0,0,0,0
2024-08-01 05:00:00+08:00,stormy,24.23,26.31,0,12.45,0.95828644,1,0.979433381,70.26533223,70.26533223,61.79182671,41.70829186,1,0.168636797,0.163883313,50,50,50,50,50,FALSE,FALSE,FALSE,0,0,0,0,0,0,0,0,0,0,0,0.625,0,0.5,0,0,0,0,0,0,0,0,0,0,0,0
2024-08-01 06:00:00+08:00,stormy,26.63,25,1113,13.17,0.951753617,1,0.974845299,75.51301788,75.51301788,66.00901337,44.42906321,1,0.181231243,0.179478512,50,50,50,50,50,FALSE,FALSE,FALSE,0,0,0,0,0,0,0.375,0,0,0,0,1,0,0.875,0,0,0,0,0,0,0,0,0,0,0,0
2024-08-01 07:00:00+08:00,stormy,24.51,25,2169,12.74,0.956188084,1,0.976923983,72.6518629,72.6518629,63.30642361,41.90335143,1,0.174364471,0.166830437,50,50,50,50,50,FALSE,FALSE,FALSE,0,0,0,0,0,0,0,0,0,0,0,0.875,0,0.75,0,0,0,0,0,0,0,0,0,0,0,0
2024-08-01 08:00:00+08:00,stormy,24.12,25,3117,11.49,0.950531238,1,0.972945612,77.47551849,77.47551849,67.29241621,44.50085656,1,0.185941244,0.182283076,50,50,50,50,50,FALSE,FALSE,FALSE,0,0,0.25,0,0.75,0,0.875,0,0.125,0,0,1,0,1,0,0,0,0,0,0.6875,0,0,0,0,0,0
2024-08-01 09:00:00+08:00,stormy,21.67,25,1564,47.39,0.946065078,1,0.971123826,80.17223226,80.17223226,69.97476762,47.21816911,1,0.192413357,0.196128921,50,50,50,50,50,TRUE,TRUE,FALSE,1,1,1,1,1,1,1,1,1,1,0.125,1,0.25,1,1,1,1,1,1,1,1,1,1,1,1,1
2024-08-01 10:00:00+08:00,stormy,24.24,25,4505,8.95,0.954499896,1,0.974563753,75.0749302,75.0749302,64.90588898,42.08189534,1,0.180179832,0.170981127,50,50,50,50,50,FALSE,FALSE,FALSE,0,0,0,0,0,0,0,0,0,0,0,0.625,0,1,0,0,0,0,0,0,0,0,0,0,0,0
2024-08-01 11:00:00+08:00,stormy,27.16,25,4875,8.45,0.953395832,1,0.973713676,76.11591055,76.11591055,65.75591268,42.5876979,1,0.182678185,0.174244541,50,50,50,50,50,FALSE,FALSE,FALSE,0,0,0,0,0,0,0.125,0,0,0,0,1,0,0.875,0,0,0,0,0,0,0,0,0,0,0,0
2024-08-01 12:00:00+08:00,stormy,26.43,25,5000,8.27,0.954462326,1,0.974283768,75.34163613,75.34163613,65.04819583,41.991636,1,0.180819927,0.171237326,50,50,50,50,50,FALSE,FALSE,FALSE,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0
2024-08-01 13:00:00+08:00,stormy,27.19,25,4875,7.9,0.953366439,1,0.973696129,76.13902047,76.13902047,65.7763475,42.60341445,1,0.182733649,0.174329576,50,50,50,50,50,FALSE,FALSE,FALSE,0,0,0,0,0,0,0,0,0,0,0,1,0,0.75,0,0,0,0,0,0,0,0,0,0,0,0
2024-08-01 14:00:00+08:00,stormy,28.34,25,4505,7,0.951199385,1,0.972599054,77.6597754,77.6597754,67.19202178,43.84394249,1,0.186383461,0.180570167,50,50,50,50,50,FALSE,FALSE,FALSE,0,0,0,0,0.25,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0.4375,0,0,0,0,0,0
2024-08-01 15:00:00+08:00,stormy,31.38,25,3909,5.63,0.946543726,1,0.970134085,81.05651213,81.05651213,70.32109291,46.48825177,1,0.194535629,0.194836407,50,50,50,50,50,TRUE,TRUE,FALSE,1,1,1,1,1,1,1,1,1,1,0.125,1,0.125,1,1,1,1,1,1,1,1,1,1,1,1,1
2024-08-01 16:00:00+08:00,stormy,30.56,25,3117,4.12,0.945109904,1,0.969701753,81.77112595,81.77112595,71.10046255,47.41445729,1,0.196250702,0.199225814,50,50,50,50,50,TRUE,TRUE,FALSE,1,1,1,1,1,1,1,1,1,1,0.375,1,0.125,1,1,1,1,1,1,1,1,1,1,1,1,1
2024-08-01 17:00:00+08:00,stormy,32.61,26.96,2169,2.85,0.940420477,1,0.967404901,85.01910632,85.01910632,74.16916936,50.15237702,1,0.204045855,0.214881992,50,50,50,50,50,TRUE,TRUE,FALSE,1,1,1,1,1,1,1,1,1,1,0.25,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2024-08-01 18:00:00+08:00,stormy,33,27.62,1113,1.99,0.937020413,1,0.965943322,87.16085913,87.16085913,76.27277248,52.20149162,1,0.209186062,0.226862044,50,50,50,50,50,TRUE,TRUE,FALSE,1,1,1,1,1,1,1,1,1,1,0.375,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2024-08-01 19:00:00+08:00,stormy,33.43,29.09,0,1.52,0.93339019,1,0.964379651,89.44855473,89.44855473,78.51949159,54.38599821,1,0.214676531,0.240354843,50,50,50,50,50,TRUE,TRUE,FALSE,1,1,1,1,1,1,1,1,1,1,0.5,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2024-08-01 20:00:00+08:00,stormy,32.58,32.6,0,1.3,0.943478891,1,0.970475192,81.34508126,81.34508126,71.3296007,48.9585429,1,0.195228195,0.205062351,50,50,50,50,50,TRUE,TRUE,FALSE,1,1,1,1,1,1,1,1,1,1,0.25,1,0.75,1,1,1,1,1,1,1,1,1,1,1,1,1
2024-08-01 21:00:00+08:00,stormy,33.83,30.51,0,1.22,0.942409826,1,0.969828963,82.18616798,82.18616798,72.06929309,49.51808748,1,0.197246803,0.208525128,50,50,50,50,50,TRUE,TRUE,FALSE,1,1,1,1,1,1,1,1,1,1,0.25,1,0.75,1,1,1,1,1,1,1,1,1,1,1,1,1
2024-08-01 22:00:00+08:00,stormy,31.41,31.88,0,33.94,0.944477536,1,0.971078918,80.5636566,80.5636566,70.6439678,48.4396063,1,0.193352776,0.201887117,50,50,50,50,50,TRUE,TRUE,FALSE,1,1,1,1,1,1,1,1,1,1,0.125,1,0.25,1,1,1,1,1,1,1,1,1,1,1,1,1
2024-08-01 23:00:00+08:00,stormy,32.16,30.78,0,1.19,0.943837601,1,0.970692041,81.06391517,81.06391517,71.08272158,48.77171929,1,0.194553396,0.203915207,50,50,50,50,50,TRUE,TRUE,FALSE,1,1,1,1,1,1,1,1,1,1,0.25,1,0.5,1,1,1,1,1,1,1,1,1,1,1,1,1
2024-08-02 00:00:00+08:00,stormy,30.54,32.11,0,1.34,0.954128996,1,0.976916867,73.25398367,73.25398367,64.31917377,43.63704791,1,0.175809561,0.174164791,50,50,50,50,50,FALSE,FALSE,FALSE,0,0,0,0,0,0,0,0,0,0,0,1,0,0.875,0,0,0,0,0,0,0,0,0,0,0,0
2024-08-02 01:00:00+08:00,stormy,29.2,29.85,0,1.73,0.955137586,1,0.977527272,72.51900879,72.51900879,63.69389681,43.16046181,1,0.174045621,0.171578517,50,50,50,50,50,FALSE,FALSE,FALSE,0,0,0,0,0,0,0,0,0,0,0,0.875,0,0.75,0,0,0,0,0,0,0,0,0,0,0,0
2024-08-02 02:00:00+08:00,stormy,26.67,27.25,0,38.71,0.957036634,1,0.978676758,71.15216893,71.15216893,62.53742054,42.27797914,1,0.170765205,0.166868812,50,50,50,50,50,FALSE,FALSE,FALSE,0,0,0,0,0,0,0,0,0,0,0,0.75,0,0.875,0,0,0,0,0,0,0,0,0,0,0,0
2024-08-02 03:00:00+08:00,stormy,27.85,26.06,0,3.74,0.956151759,1,0.97814112,71.78622742,71.78622742,63.07282973,42.68670725,1,0.172286946,0.16903733,50,50,50,50,50,FALSE,FALSE,FALSE,0,0,0,0,0,0,0,0,0,0,0,0.75,0,0.75,0,0,0,0,0,0,0,0,0,0,0,0
2024-08-02 04:00:00+08:00,stormy,26.84,25.55,0,5.61,0.956909243,1,0.978599642,71.24314076,71.24314076,62.61412188,42.33655076,1,0.170983538,0.167178206,50,50,50,50,50,FALSE,FALSE,FALSE,0,0,0,0,0,0,0,0,0,0,0,1,0,0.625,0,0,0,0,0,0,0,0,0,0,0,0
2024-08-02 05:00:00+08:00,stormy,25.88,25,0,8.06,0.957628226,1,0.979034892,70.73109446,70.73109446,62.18292157,42.0071913,1,0.169754627,0.165444344,50,50,50,50,50,FALSE,FALSE,FALSE,0,0,0,0,0,0,0,0,0,0,0,0.75,0,0.625,0,0,0,0,0,0,0,0,0,0,0,0
2024-08-02 06:00:00+08:00,stormy,23.63,25,1113,10.83,0.953161686,1,0.975690681,74.45479198,74.45479198,65.09268465,43.72744444,1,0.178691501,0.175595702,50,50,50,50,50,FALSE,FALSE,FALSE,0,0,0,0,0,0,0.125,0,0,0,0,0.875,0,0.875,0,0,0,0,0,0,0,0,0,0,0,0
2024-08-02 07:00:00+08:00,stormy,25,25,2169,13.43,0.956175885,1,0.976919012,72.65913259,72.65913259,63.31362366,41.91070593,1,0.174381918,0.166864666,50,50,50,50,50,FALSE,FALSE,FALSE,0,0,0,0,0,0,0,0,0,0,0,0.875,0,0.75,0,0,0,0,0,0,0,0,0,0,0,0
2024-08-02 08:00:00+08:00,stormy,24.19,25,3117,15.24,0.950528715,1,0.972944583,77.47704369,77.47704369,67.29393286,44.50239342,1,0.185944905,0.182290563,50,50,50,50,50,FALSE,FALSE,FALSE,0,0,0.375,0,0.875,0,0.875,0,0.25,0,0,1,0,1,0,0,0,0,0,0.6875,0,0,0,0,0,0
2024-08-02 09:00:00+08:00,stormy,24,25,3909,15.7,0.952811171,1,0.973875292,76.09690092,76.09690092,65.9217208,43.11169366,1,0.182632562,0.1756747,50,50,50,50,50,FALSE,FALSE,FALSE,0,0,0,0,0,0,0.25,0,0,0,0,1,0,0.75,0,0,0,0,0,0,0,0,0,0,0,0
2024-08-02 10:00:00+08:00,stormy,24.79,25,4505,14.59,0.954471534,1,0.974552191,75.09210017,75.09210017,64.9229539,42.09919691,1,0.18022104,0.171058539,50,50,50,50,50,FALSE,FALSE,FALSE,0,0,0,0,0,0,0,0,0,0,0,0.875,0,0.625,0,0,0,0,0,0,0,0,0,0,0,0
2024-08-02 11:00:00+08:00,stormy,26.29,25,4875,12.16,0.954247511,1,0.974222126,75.44779437,75.44779437,65.165722,42.13368704,1,0.181074706,0.171801674,50,50,50,50,50,FALSE,FALSE,FALSE,0,0,0,0,0,0,0,0,0,0,0,0.875,0,0.875,0,0,0,0,0,0,0,0,0,0,0,0
2024-08-02 12:00:00+08:00,stormy,26.64,25,5000,9.1,0.954256651,1,0.974161014,75.50275038,75.50275038,65.19044761,42.10112484,1,0.181206601,0.171822191,50,50,50,50,50,FALSE,FALSE,FALSE,0,0,0,0,0,0,0,0,0,0,0,1,0,0.875,0,0,0,0,0,0,0,0,0,0,0,0
2024-08-02 13:00:00+08:00,stormy,27.08,25,4875,6.17,0.953474204,1,0.973760462,76.05430726,76.05430726,65.70144686,42.54580685,1,0.182530337,0.174018042,50,50,50,50,50,FALSE,FALSE,FALSE,0,0,0,0,0,0,0,0,0,0,0,0.875,0,0.75,0,0,0,0,0,0,0,0,0,0,0,0
2024-08-02 14:00:00+08:00,stormy,27.55,25,1802,38.1,0.944254744,1,0.969912478,81.7251122,81.7251122,71.30495655,48.13421724,1,0.196140269,0.201894856,50,50,50,50,50,TRUE,TRUE,FALSE,1,1,1,1,1,1,1,1,1,1,0,1,0.375,1,1,1,1,1,1,1,1,1,1,1,1,1
2024-08-02 15:00:00+08:00,stormy,29.9,28.29,3909,2.43,0.947993791,1,0.971001443,79.89427738,79.89427738,69.28588987,45.69615829,1,0.191746266,0.19020566,50,50,50,50,50,TRUE,TRUE,FALSE,1,1,1,1,1,1,1,0.5,1,1,0,1,0.125,1,1,1,1,1,1,1,1,1,1,1,1,1
